#this_apt_name;that_apt_name;passengers;
KIRKWALL;SUMBURGH;9050
LANDS END (ST JUST);NEWQUAY;16
LEEDS BRADFORD;SOUTHAMPTON;6495
MANCHESTER;NEWCASTLE;14453
MANCHESTER;SOUTHAMPTON;31310
MANCHESTER;SUMBURGH;1683
MANCHESTER;PLYMOUTH;0
MANCHESTER;SOUTHAMPTON;11117
NEWQUAY;PLYMOUTH;520
NOTTINGHAM EAST MIDLANDS INT'L;SUMBURGH;251
NOTTINGHAM EAST MIDLANDS INT'L;SUMBURGH;3373
