#this_apt_name;that_apt_name;passengers;
EDINBURGH;NORWICH;0
EDINBURGH;PLYMOUTH;2854
EDINBURGH;SOUTHAMPTON;46276
EDINBURGH;SUMBURGH;7509
EXETER;GLASGOW;174
EXETER;GUERNSEY;20676
EXETER;ISLES OF SCILLY (ST.MARYS);5396
EXETER;JERSEY;37169
EXETER;LONDONDERRY;0
EXETER;MANCHESTER;0
EXETER;NEWCASTLE;45
EXETER;SOUTHAMPTON;0
GLASGOW;GUERNSEY;4272
GLASGOW;INVERNESS;20404
GLASGOW;ISLE OF MAN;22113
GLASGOW;JERSEY;25543
GLASGOW;KIRKWALL;4893
GLASGOW;LEEDS BRADFORD;31305
GLASGOW;LONDONDERRY;16492
GLASGOW;MANCHESTER;133239
GLASGOW;PLYMOUTH;3227
GLASGOW;SOUTHAMPTON;54781
GLASGOW;SUMBURGH;7609
GUERNSEY;JERSEY;182215
GUERNSEY;LEEDS BRADFORD;3571
GUERNSEY;MANCHESTER;34878
GUERNSEY;NEWCASTLE;0
GUERNSEY;NORWICH;1378
GUERNSEY;PLYMOUTH;605
GUERNSEY;SOUTHAMPTON;140333
HUMBERSIDE;JERSEY;5408
HUMBERSIDE;NORWICH;64
HUMBERSIDE;TEESSIDE;0
INVERNESS;KIRKWALL;7689
INVERNESS;SUMBURGH;3293
ISLE OF MAN;JERSEY;706
ISLE OF MAN;LEEDS BRADFORD;12145
ISLE OF MAN;LIVERPOOL;261942
ISLE OF MAN;LONDONDERRY;501
ISLE OF MAN;MANCHESTER;79920
ISLE OF MAN;NEWCASTLE;1174
ISLE OF MAN;SOUTHAMPTON;3975
ISLES OF SCILLY (ST.MARYS);LANDS END (ST JUST);33404
ISLES OF SCILLY (ST.MARYS);NEWQUAY;2948
ISLES OF SCILLY (ST.MARYS);PENZANCE HELIPORT;82278
ISLES OF SCILLY (ST.MARYS);PLYMOUTH;896
ISLES OF SCILLY (ST.MARYS);SOUTHAMPTON;1169
ISLES OF SCILLY (TRESCO);PENZANCE HELIPORT;31356
JERSEY;LEEDS BRADFORD;151
JERSEY;LIVERPOOL;4788
JERSEY;MANCHESTER;104755
JERSEY;NEWCASTLE;14699
JERSEY;NEWQUAY;20
JERSEY;NORWICH;5281
JERSEY;PLYMOUTH;11627
JERSEY;SOUTHAMPTON;150600
JERSEY;TEESSIDE;10277
JERSEY;SUMBURGH;6918
LANDS END (ST JUST);NEWQUAY;0
LEEDS BRADFORD;SOUTHAMPTON;19986
LONDONDERRY;MANCHESTER;16460
MANCHESTER;NEWCASTLE;52
MANCHESTER;SOUTHAMPTON;53146
MANCHESTER;PLYMOUTH;135
MANCHESTER;PRESTWICK;0
MANCHESTER;SOUTHAMPTON;20508
NEWQUAY;PLYMOUTH;242
NORWICH;TEESSIDE;0
NORWICH;SUMBURGH;3728
