103,14.0,0.04452683796081664
16,67.0,0.12236632646384013
78,18.0,0.051518769249579446
399,3.0,0.010306154231507813
229,4.0,0.013445954537831976
33,67.0,0.13255283905443047
261,2.0,0.004052406593919616
19,72.0,0.14131982671016904
94,16.0,0.039934939654404866
24,61.0,0.12183587048577108
276,4.0,0.007027048055551277
37,84.0,0.13405424183146303
162,4.0,0.013565846232250581
71,20.0,0.05911099399283705
30,42.0,0.10556692525285045
52,53.0,0.11336843615852611
174,5.0,0.013557129556525008
116,10.0,0.02953615789255921
190,7.0,0.015258923332102364
131,5.0,0.01699196594563277
7,130.0,0.1687564283342406
40,40.0,0.10318523673294946
104,13.0,0.03640246431083601
35,35.0,0.07027731064732105
69,22.0,0.05755664169663859
66,21.0,0.06406718152526956
53,21.0,0.051472732253033504
2,136.0,0.18708539878238492
65,24.0,0.06858887380579924
231,6.0,0.012075124723873079
57,24.0,0.06574922570754552
34,46.0,0.07714388749180587
180,6.0,0.016413733639589655
140,7.0,0.01984075547810746
15,89.0,0.15094606097382143
5,91.0,0.1503122308027918
153,8.0,0.02245695061131842
21,110.0,0.15556935168381605
97,11.0,0.03241633495817431
110,15.0,0.0415587187991547
54,27.0,0.06969059310021829
95,15.0,0.04398427562542114
42,42.0,0.10466511325904901
74,18.0,0.05725030161257368
132,10.0,0.030607854462182213
76,22.0,0.05723369269777789
61,30.0,0.08442687001654342
27,42.0,0.09941480568792883
50,29.0,0.07388172721927179
87,12.0,0.037214095036371575
118,8.0,0.027667758645211978
63,30.0,0.08472968623525226
14,75.0,0.10969080771664515
13,62.0,0.10946130281273839
130,6.0,0.019306177304036293
36,34.0,0.07437787165950882
23,67.0,0.09878603327440094
44,29.0,0.05983966133275227
43,26.0,0.06430432231780012
112,11.0,0.032285336736858704
10,98.0,0.15719854558242133
178,5.0,0.017669562910499037
81,23.0,0.05492494226975172
99,12.0,0.030984623904474994
133,7.0,0.023053574775419947
25,59.0,0.1256291430317181
147,6.0,0.01937528174298041
67,19.0,0.05153285727673242
70,17.0,0.047508017129317785
91,17.0,0.056051760202988986
299,2.0,0.004052406593919616
136,7.0,0.020045367878742615
117,9.0,0.02945598064306619
264,3.0,0.010671740674396643
143,8.0,0.018470547640015277
142,5.0,0.017895440547722755
73,24.0,0.041347688315554396
100,14.0,0.03832319060979241
106,11.0,0.03438232123311344
200,4.0,0.011186230195813107
183,6.0,0.013921323269835245
265,3.0,0.00764774681442975
172,5.0,0.008604777576459293
154,4.0,0.011620047037360028
135,4.0,0.013849622082127856
75,14.0,0.026524329531578312
120,8.0,0.017764974993616265
214,6.0,0.02099236976554622
32,28.0,0.052177583547491836
373,3.0,0.004039751429278873
138,7.0,0.020327114242528067
98,9.0,0.024699878708918308
164,5.0,0.016606901958587772
192,6.0,0.01182133641842399
151,4.0,0.014208083958597618
274,5.0,0.010600569510660159
228,7.0,0.010644926234302418
89,16.0,0.04143219037606657
234,6.0,0.020608761396718737
428,1.0,0.0038915177857872557
58,17.0,0.04229920102828226
167,3.0,0.008442165629628816
125,9.0,0.027713166151006708
194,5.0,0.012557643589692018
165,5.0,0.013737958131836843
258,2.0,0.0047475085878781464
273,1.0,0.003707181656524462
209,4.0,0.010067938969545139
114,7.0,0.016239913870864552
251,2.0,0.007133301369906652
60,11.0,0.024538901875769327
490,1.0,0.003707181656524462
219,2.0,0.007133301369906652
213,6.0,0.015047004142975575
388,1.0,0.003707181656524462
113,10.0,0.02403755702933147
220,3.0,0.00976554475710288
317,1.0,0.003707181656524462
290,4.0,0.012904492575528413
361,2.0,0.003708786395502376
124,7.0,0.015997509127605728
254,48.0,0.05001128325958119
202,2.0,0.007133301369906652
277,1.0,0.003707181656524462
105,8.0,0.015397713423869778
181,4.0,0.010067938969545139
241,2.0,0.007133301369906652
108,9.0,0.016650945566498918
163,2.0,0.007133301369906652
59,16.0,0.02537147028995726
440,2.0,0.003852074382219517
280,2.0,0.0047475085878781464
284,2.0,0.0047475085878781464
256,1.0,0.003707181656524462
255,1.0,0.003707181656524462
378,3.0,0.006965195757054617
168,6.0,0.017596498512971154
215,3.0,0.008119835068295162
148,8.0,0.02016595041268142
259,2.0,0.005842843748928376
145,7.0,0.01622458504737927
352,1.0,0.00271613120526798
369,1.0,0.00271613120526798
83,9.0,0.011364829962884567
80,4.0,0.006606306047954945
161,5.0,0.012006376708294374
176,3.0,0.008119835068295162
311,1.0,0.00271613120526798
126,7.0,0.017924141833344755
186,3.0,0.008119835068295162
297,1.0,0.00271613120526798
221,4.0,0.00791297049066325
448,2.0,0.0032161612736045665
252,2.0,0.005842843748928376
122,19.0,0.020141179080521123
295,1.0,0.0031267125436603965
270,5.0,0.008191018302342349
201,3.0,0.008359526853694897
421,2.0,0.0031942019971008258
398,1.0,0.0031267125436603965
344,3.0,0.006448820938141451
329,3.0,0.006474983918565095
439,2.0,0.003245393035570684
470,1.0,0.003177881407731211
475,1.0,0.003177881407731211
199,4.0,0.00773344047290366
465,2.0,0.003245393035570684
486,1.0,0.003177881407731211
460,2.0,0.0032443272365146416
322,5.0,0.005439603677260608
238,4.0,0.0057305138384769454
316,1.0,0.003177881407731211
389,2.0,0.0031827926290620995
385,2.0,0.0031806634453116
377,4.0,0.003783821916426143
340,4.0,0.006066608822673188
409,3.0,0.0059951110188821155
187,4.0,0.00622538317858095
417,2.0,0.003291038479799532
372,2.0,0.0032454509512445735
364,3.0,0.003365515627324574
390,3.0,0.0032481762783579658
146,9.0,0.012948084054384574
347,4.0,0.006843399308982759
160,7.0,0.013223069936880296
477,1.0,0.003177881407731211
169,3.0,0.008743135222522376
346,2.0,0.0032477481609646704
430,2.0,0.003291038479799532
339,2.0,0.004616600262235041
404,2.0,0.0032565946817275505
478,1.0,0.003177881407731211
446,3.0,0.0033585991167513897
263,3.0,0.0037302779341476565
324,3.0,0.0037302779341476565
271,4.0,0.0036742053066422856
426,1.0,0.0035103209124878764
288,5.0,0.004791498938368581
275,2.0,0.0037317540827420553
272,2.0,0.0036339686452342723
109,12.0,0.006807749398644108
171,8.0,0.009532891085079355
208,3.0,0.004554208405345672
407,2.0,0.003588560060184421
159,11.0,0.013172995787171111
359,4.0,0.0038710848674526933
321,5.0,0.003945959579388698
427,2.0,0.0035943583257139994
342,2.0,0.0035118404660710568
285,2.0,0.0035118404660710568
244,2.0,0.0045506478438415605
294,3.0,0.005944126981381598
268,4.0,0.0037610800305847435
232,2.0,0.006780222888609388
141,14.0,0.026888668367760826
298,2.0,0.003571839774881908
188,11.0,0.019613302671065088
206,7.0,0.014511512323600751
189,2.0,0.006806245260322484
419,2.0,0.006840196456205395
314,2.0,0.003643757209819379
191,6.0,0.013850382509278579
434,3.0,0.004367751598085613
357,1.0,0.0030242818129600983
459,1.0,0.003269901976121512
458,1.0,0.003269901976121512
320,1.0,0.003269901976121512
473,1.0,0.003269901976121512
302,2.0,0.0060583631005784195
469,1.0,0.003269901976121512
400,1.0,0.003269901976121512
471,1.0,0.003269901976121512
301,2.0,0.0060583631005784195
319,2.0,0.003531126225291729
253,1.0,0.0034261197133821897
278,1.0,0.0034261197133821897
269,1.0,0.0034261197133821897
338,1.0,0.0034261197133821897
481,1.0,0.0031020961671014012
237,1.0,0.0031020961671014012
235,2.0,0.004745206312185645
296,2.0,0.005279262693820669
293,1.0,0.0031020961671014012
210,5.0,0.005315557653734811
368,2.0,0.0023875658256628635
334,1.0,0.0022769913193667842
325,1.0,0.0022769913193667842
243,5.0,0.006699019886481279
198,3.0,0.006163532959365999
306,2.0,0.004331924221670073
310,1.0,0.0022817814631273686
482,3.0,0.0022838012379330377
245,2.0,0.0033221083944810527
225,4.0,0.005796532679777513
312,1.0,0.0022817814631273686
289,1.0,0.0022817814631273686
195,7.0,0.008254673993010133
115,11.0,0.00333830457181106
149,9.0,0.0024075930965002036
223,3.0,0.0031907522093571365
438,2.0,0.002833550258822285
227,5.0,0.006366670613115712
249,2.0,0.002348156057464991
204,3.0,0.002401305889224763
246,2.0,0.0033221083944810527
179,11.0,0.018206098996312692
218,9.0,0.011591059900753518
157,9.0,0.017723677468115026
453,1.0,0.0031398003063241625
305,1.0,0.0031398003063241625
286,3.0,0.007206452262859815
211,7.0,0.013507423347305193
381,4.0,0.007225743383867109
242,14.0,0.021296148921326453
323,2.0,0.006375751086562764
239,4.0,0.01199720569407136
212,5.0,0.007550679432970795
196,10.0,0.010200709260068603
328,3.0,0.006993645647786768
166,7.0,0.008129761812502311
408,2.0,0.002793312709340608
382,2.0,0.002793312709340608
358,1.0,0.0027340256537734496
336,3.0,0.002850231874163627
414,2.0,0.0028843257757408024
335,3.0,0.0033734949982138795
345,3.0,0.003238812663627062
463,1.0,0.0032359507802386007
422,3.0,0.006350838358022758
380,3.0,0.006350838358022758
384,3.0,0.0033734949982138795
429,2.0,0.0033061240371596206
281,2.0,0.006138316204023661
424,2.0,0.0033061240371596206
326,2.0,0.0033061240371596206
366,1.0,0.0032359507802386007
393,2.0,0.0033061240371596206
337,2.0,0.003381430717285077
374,1.0,0.0032359507802386007
461,1.0,0.0032359507802386007
282,2.0,0.0034770539639146065
217,8.0,0.005146892969649754
375,1.0,0.002054932902303289
247,2.0,0.0029348482515450768
341,6.0,0.007819433758763275
102,4.0,0.00188970837256158
291,1.0,0.001085406969525596
205,4.0,0.00188970837256158
197,5.0,0.0019282188519592059
360,3.0,0.0029534874478380885
462,1.0,0.0027572798764599164
455,2.0,0.002881989644047016
333,1.0,0.0027572798764599164
307,1.0,0.0016047601768718466
308,1.0,0.0016047601768718466
315,2.0,0.0018798302363928624
383,2.0,0.0031058768521898517
413,1.0,0.0027884611244569065
425,2.0,0.002934637599638487
279,2.0,0.002934637599638487
500,1.0,0.0014387188545038302
499,2.0,0.0014692825206831257
376,1.0,0.0014387188545038302
495,1.0,0.0014387188545038302
370,2.0,0.0014692825206831257
467,1.0,0.0014387188545038302
423,6.0,0.0035318688456637583
222,2.0,0.0009662655258366239
248,3.0,0.0009859551313751952
313,5.0,0.0009892219733640848
170,14.0,0.0009930630626239585
386,1.0,0.0009457565183011176
250,2.0,0.0009476115242749543
233,2.0,0.0009662655258366239
262,1.0,0.0009457565183011176
450,4.0,0.0009883538959779144
216,1.0,0.0009457565183011176
300,7.0,0.0011001118464140577
287,3.0,0.0009465940833114326
416,6.0,0.001012251236079188
185,14.0,0.00099714103704065
193,13.0,0.0009775947326926624
330,9.0,0.0011339656758311068
331,1.0,0.0009457565183011176
379,2.0,0.0014978602630171293
420,2.0,0.0008283314958024841
230,4.0,0.00014181629102811416
356,1.0,0.00014161471788173374
351,4.0,0.00016877808365762717
488,5.0,0.00016649360675496542
493,5.0,0.00017221778523626244
489,4.0,0.00016598999752119695
355,4.0,0.00016877808365762717
371,2.0,7.094822187837322e-05
363,1.0,6.944194467425599e-05
257,3.0,7.239433186083127e-05
476,2.0,7.093983679478683e-05
260,3.0,7.199114328053455e-05
318,2.0,7.094822187837322e-05
266,2.0,8.91530960571239e-05
432,1.0,0.00041898625444610605
431,2.0,0.0004279904889722091
474,1.0,0.00041898625444610605
464,3.0,0.000432801586672338
332,3.0,5.2233891359445e-05
387,2.0,5.116926180161343e-05
327,3.0,5.2233891359445e-05
452,2.0,5.116926180161343e-05
468,1.0,5.008248142313828e-05
267,2.0,5.158037354366912e-05
391,2.0,0.0003812889212058381
441,3.0,2.155384237666905e-05
396,3.0,4.211005522715639e-05
472,2.0,2.1096204871449147e-05
435,3.0,2.111392287102076e-05
454,2.0,2.1095827474528433e-05
492,3.0,4.259737767679685e-05
451,3.0,4.211005522715639e-05
442,3.0,2.155384237666905e-05
449,2.0,2.1095827474528433e-05
443,3.0,2.155384237666905e-05
411,2.0,2.067495725082955e-05
367,2.0,0.0008216764371410646
349,5.0,4.6258886797345846e-05
362,3.0,2.1642813107255633e-05
402,5.0,6.912845228955103e-05
437,5.0,2.2556137693948507e-05
401,3.0,2.167119155324764e-05
418,3.0,4.576828167280512e-05
348,2.0,2.1192079724152095e-05
436,3.0,2.2173624689527895e-05
444,4.0,2.2112355155857385e-05
447,3.0,4.484009409508947e-05
354,3.0,2.1240300629236772e-05
487,4.0,2.7707250833267006e-05
497,3.0,2.121983008309307e-05
498,2.0,2.0776565250969917e-05
405,4.0,2.1878120180287684e-05
456,3.0,2.1201168794588823e-05
394,4.0,2.4706482140323055e-05
397,3.0,2.0849260354501436e-05
395,4.0,2.174589093323959e-05
445,2.0,2.0776175941477596e-05
392,3.0,0.0002360894888885435
406,2.0,0.0001711726717452629
415,3.0,3.0875827167900305e-06
484,3.0,3.0875827167900305e-06
483,4.0,3.5125755699012586e-06
343,1.0,7.305473607524406e-05
485,3.0,2.012618747836923e-05
350,3.0,2.012618747836923e-05
292,4.0,4.855920073744579e-05
309,2.0,1.0317919620805751e-06
304,2.0,1.0317919620805751e-06
480,2.0,4.8517144103777207e-05
365,1.0,7.430142400026736e-05
403,4.0,3.3489076924938307e-05
433,2.0,2.452115616379658e-05
466,1.0,7.305473607524406e-05
479,2.0,6.880314079788317e-05
412,2.0,6.880314079788317e-05
353,2.0,1.4045134270235964e-06
496,2.0,8.375650103151379e-07
494,1.0,7.715215634941721e-05
457,2.0,0.00013373463593570654
410,2.0,8.695390163144533e-07
491,3.0,4.250142394628864e-05
